status;atlas_ref_id;brot_id;rezept_variante;name;gruppe;schritt_nr;zutaten_list;anweisung;techniken_tags;zeit_aufwand;bild_ref;quelle;bild_lead;step_bild_positive_prompt;step_bild_negativ_prompt;lead_bild_positive_prompt;lead_bild_negativ_prompt;tipps;gemini_comment1;gemini_comment2;
active;CH-LU-001;CHE-00006-G-001;1;Luzerner Brot;Kantonsbrote;1;200g Ruchmehl, 145g Wasser, 10g Sauerteigansatz;Sauerteig: Zutaten mischen, über Nacht (8-12h) stehen lassen.;Mischen,Fermentieren;12 Std;CHE-00006-G-001-st1.jpg;Schweizer Brot;CHE-00006-G-001.jpg;Professional food photography, sourdough starter in jar, bubbly texture, fermentation;blurry, text, cartoon;Professional food photography, Luzerner Brot, oval loaf with depressed center, dark brown crust, rustic setting;blurry, text, cartoon
active;CH-LU-001;CHE-00006-G-001;1;Luzerner Brot;Kantonsbrote;2;600g Ruchmehl, 420g Wasser, 20g Backhefe, 355g Sauerteig, 17g Salz;Mischen: Alles mischen, Salz nach 5 Min. 10-15 Min kneten. 60-90 Min garen.;Kneten,Gären;105 Min;CHE-00006-G-001-st2.jpg;Schweizer Brot;CHE-00006-G-001.jpg;Professional food photography, mixing dough with sourdough, rustic bowl;blurry, text, cartoon;Professional food photography, Luzerner Brot, oval loaf with depressed center, dark brown crust, rustic setting;blurry, text, cartoon
active;CH-LU-001;CHE-00006-G-001;1;Luzerner Brot;Kantonsbrote;3;Mehl;Formen: Zwei länglich-ovale Laibe formen. 10 Min ruhen. In der Mitte eindrücken (mit Holzstab).;Formen;20 Min;CHE-00006-G-001-st3.jpg;Schweizer Brot;CHE-00006-G-001.jpg;Professional food photography, baker pressing a wooden rod into oval dough loaf to create center depression;blurry, text, cartoon;Professional food photography, Luzerner Brot, oval loaf with depressed center, dark brown crust, rustic setting;blurry, text, cartoon
active;CH-LU-001;CHE-00006-G-001;1;Luzerner Brot;Kantonsbrote;4;Keine;Backen: 20-30 Min ruhen. Bei 220 Grad (Vorgeheizt 260) 45-55 Min backen.;Backen;80 Min;CHE-00006-G-001-st4.jpg;Schweizer Brot;CHE-00006-G-001.jpg;Professional food photography, dark baked bread in oven, rustic crust;blurry, text, cartoon;Professional food photography, Luzerner Brot, oval loaf with depressed center, dark brown crust, rustic setting;blurry, text, cartoon
active;CH-BE-001;CHE-00007-G-001;1;Bernerbrot;Kantonsbrote;1;1kg Mehl, 6dl Wasser, 45g Hefe, 20g Salz;Mischen & Kneten: Mischen, Salz nach 5 Min. 10-15 Min kneten.;Kneten;20 Min;CHE-00007-G-001-st1.jpg;Schweizer Brot;CHE-00007-G-001.jpg;Professional food photography, kneading firm dough, floury surface;blurry, text, cartoon;Professional food photography, Bernerbrot, round-oval loaf with deep slant cuts, golden crispy crust, sliced;blurry, text, cartoon
active;CH-BE-001;CHE-00007-G-001;1;Bernerbrot;Kantonsbrote;2;Keine;Gären: 60-75 Min ruhen lassen (doppelt so gross).;Gären;75 Min;CHE-00007-G-001-st2.jpg;Schweizer Brot;CHE-00007-G-001.jpg;Professional food photography, risen dough covered with cloth, volume increase;blurry, text, cartoon;Professional food photography, Bernerbrot, round-oval loaf with deep slant cuts, golden crispy crust, sliced;blurry, text, cartoon
active;CH-BE-001;CHE-00007-G-001;1;Bernerbrot;Kantonsbrote;3;Keine;Formen: In zwei Stücke teilen, rund-oval formen. 20-30 Min ruhen.;Formen;30 Min;CHE-00007-G-001-st3.jpg;Schweizer Brot;CHE-00007-G-001.jpg;Professional food photography, shaping oval dough loaves on workbench;blurry, text, cartoon;Professional food photography, Bernerbrot, round-oval loaf with deep slant cuts, golden crispy crust, sliced;blurry, text, cartoon
active;CH-BE-001;CHE-00007-G-001;1;Bernerbrot;Kantonsbrote;4;Wasser;Backen: Quer tief einschneiden (schräg). 50-60 Min bei 230 Grad backen. Mit Wasser bestreichen.;Backen,Einschneiden;60 Min;CHE-00007-G-001-st4.jpg;Schweizer Brot;CHE-00007-G-001.jpg;Professional food photography, slashing dough diagonally with lame, deep cut;blurry, text, cartoon;Professional food photography, Bernerbrot, round-oval loaf with deep slant cuts, golden crispy crust, sliced;blurry, text, cartoon
active;CH-GR-001;CHE-00008-G-001;1;Bündner Roggenringbrot;Kantonsbrote;1;7dl Wasser, 35g Hefe, 20g Salz, 600g Roggenmehl hell, 200g Ruchmehl;Mischen & Kneten: Mischen, Salz nach 5 Min. 10-15 Min kneten.;Kneten;20 Min;CHE-00008-G-001-st1.jpg;Schweizer Brot;CHE-00008-G-001.jpg;Professional food photography, mixing rye dough, sticky greyish texture, rustic bowl;blurry, text, cartoon;Professional food photography, Bündner Roggenringbrot, large ring shaped bread, rye flour dusted, cuts on surface, hanging on rack or lying flat;blurry, text, cartoon
active;CH-GR-001;CHE-00008-G-001;1;Bündner Roggenringbrot;Kantonsbrote;2;Keine;Gären: 40-50 Min ruhen lassen (doppelt so gross).;Gären;50 Min;CHE-00008-G-001-st2.jpg;Schweizer Brot;CHE-00008-G-001.jpg;Professional food photography, rye dough fermentation bubbles, texture shot;blurry, text, cartoon;Professional food photography, Bündner Roggenringbrot, large ring shaped bread, rye flour dusted, cuts on surface, hanging on rack or lying flat;blurry, text, cartoon
active;CH-GR-001;CHE-00008-G-001;1;Bündner Roggenringbrot;Kantonsbrote;3;Roggenmehl;Formen: Zwei 40-45cm Stränge formen, zu Ringen verbinden. In Roggenmehl wenden. 20 Min ruhen.;Formen;25 Min;CHE-00008-G-001-st3.jpg;Schweizer Brot;CHE-00008-G-001.jpg;Professional food photography, shaping dough into a ring, joining ends, rye flour;blurry, text, cartoon;Professional food photography, Bündner Roggenringbrot, large ring shaped bread, rye flour dusted, cuts on surface, hanging on rack or lying flat;blurry, text, cartoon
active;CH-GR-001;CHE-00008-G-001;1;Bündner Roggenringbrot;Kantonsbrote;4;Keine;Backen: Dreimal einschneiden. 45 Min bei 230 Grad backen.;Backen;45 Min;CHE-00008-G-001-st4.jpg;Schweizer Brot;CHE-00008-G-001.jpg;Professional food photography, baking ring bread in oven, rustic look;blurry, text, cartoon;Professional food photography, Bündner Roggenringbrot, large ring shaped bread, rye flour dusted, cuts on surface, hanging on rack or lying flat;blurry, text, cartoon
active;CH-NE-001;CHE-00009-G-001;1;Neuenburgerbrot;Kantonsbrote;1;1kg Halbweissmehl, 7dl Wasser, 30g Hefe, 20g Salz;Mischen & Kneten: Mischen, Salz nach 5 Min. 10-15 Min kneten.;Kneten;20 Min;CHE-00009-G-001-st1.jpg;Schweizer Brot;CHE-00009-G-001.jpg;Professional food photography, white dough in mixer, smooth and elastic;blurry, text, cartoon;Professional food photography, Neuenburgerbrot, two round loaves baked touching each other, dark glossy crust, rustic table;blurry, text, cartoon
active;CH-NE-001;CHE-00009-G-001;1;Neuenburgerbrot;Kantonsbrote;2;Keine;Gären: 50 Min ruhen lassen.;Gären;50 Min;CHE-00009-G-001-st2.jpg;Schweizer Brot;CHE-00009-G-001.jpg;Professional food photography, risen dough in bowl, smooth surface;blurry, text, cartoon;Professional food photography, Neuenburgerbrot, two round loaves baked touching each other, dark glossy crust, rustic table;blurry, text, cartoon
active;CH-NE-001;CHE-00009-G-001;1;Neuenburgerbrot;Kantonsbrote;3;Keine;Formen: Zwei kugelrunde Brote formen. Auf Blech aneinanderlegen. 15 Min ruhen.;Formen;20 Min;CHE-00009-G-001-st3.jpg;Schweizer Brot;CHE-00009-G-001.jpg;Professional food photography, placing two round dough balls touching on baking tray;blurry, text, cartoon;Professional food photography, Neuenburgerbrot, two round loaves baked touching each other, dark glossy crust, rustic table;blurry, text, cartoon
active;CH-NE-001;CHE-00009-G-001;1;Neuenburgerbrot;Kantonsbrote;4;Wasser;Backen: 50 Min bei 230 Grad backen. Mit Wasser bestreichen.;Backen;50 Min;CHE-00009-G-001-st4.jpg;Schweizer Brot;CHE-00009-G-001.jpg;Professional food photography, finished bread with dark crust, brushing with water;blurry, text, cartoon;Professional food photography, Neuenburgerbrot, two round loaves baked touching each other, dark glossy crust, rustic table;blurry, text, cartoon
active;CH-FR-001;CHE-00010-G-001;1;Freiburgerbrot;Kantonsbrote;1;1kg Mehl (Ruch/Halbweiss/Roggen), 7dl Wasser, 30g Hefe, 22g Salz;Mischen & Kneten: Mischen, Salz nach 5 Min. 10-15 Min kneten.;Kneten;20 Min;CHE-00010-G-001-st1.jpg;Schweizer Brot;CHE-00010-G-001.jpg;Professional food photography, mixed flour dough kneading, speckled texture;blurry, text, cartoon;Professional food photography, Freiburgerbrot, round flat loaf with grid pattern imprint, rustic crust, on wooden board;blurry, text, cartoon
active;CH-FR-001;CHE-00010-G-001;1;Freiburgerbrot;Kantonsbrote;2;Keine;Gären: 60 Min ruhen lassen.;Gären;60 Min;CHE-00010-G-001-st2.jpg;Schweizer Brot;CHE-00010-G-001.jpg;Professional food photography, dough rising under cloth, warm kitchen light;blurry, text, cartoon;Professional food photography, Freiburgerbrot, round flat loaf with grid pattern imprint, rustic crust, on wooden board;blurry, text, cartoon
active;CH-FR-001;CHE-00010-G-001;1;Freiburgerbrot;Kantonsbrote;3;Keine;Formen: Zwei Stücke rund formen, flach drücken. Mit Stab gitterartig markieren. 10-15 Min ruhen.;Formen;20 Min;CHE-00010-G-001-st3.jpg;Schweizer Brot;CHE-00010-G-001.jpg;Professional food photography, pressing grid pattern into flat round dough with a rod;blurry, text, cartoon;Professional food photography, Freiburgerbrot, round flat loaf with grid pattern imprint, rustic crust, on wooden board;blurry, text, cartoon
active;CH-FR-001;CHE-00010-G-001;1;Freiburgerbrot;Kantonsbrote;4;Keine;Backen: Ca. 50 Min bei 230 Grad backen.;Backen;50 Min;CHE-00010-G-001-st4.jpg;Schweizer Brot;CHE-00010-G-001.jpg;Professional food photography, flat grid-pattern bread baking in oven;blurry, text, cartoon;Professional food photography, Freiburgerbrot, round flat loaf with grid pattern imprint, rustic crust, on wooden board;blurry, text, cartoon
active;CH-NW-001;CHE-00011-G-001;1;Nidwaldnerbrot;Kantonsbrote;1;1kg Mehl, 7dl Wasser, 30g Hefe, 20g Salz;Mischen & Kneten: Mischen, Salz nach 5 Min. 10-15 Min kneten.;Kneten;20 Min;CHE-00011-G-001-st1.jpg;Schweizer Brot;CHE-00011-G-001.jpg;Professional food photography, mixing dough in bowl, hands working dough;blurry, text, cartoon;Professional food photography, Nidwaldnerbrot, oval loaf with wide regular split/crack on top, dark crust, rustic;blurry, text, cartoon
active;CH-NW-001;CHE-00011-G-001;1;Nidwaldnerbrot;Kantonsbrote;2;Keine;Gären: 40 Min ruhen lassen.;Gären;40 Min;CHE-00011-G-001-st2.jpg;Schweizer Brot;CHE-00011-G-001.jpg;Professional food photography, dough rising, volume doubled;blurry, text, cartoon;Professional food photography, Nidwaldnerbrot, oval loaf with wide regular split/crack on top, dark crust, rustic;blurry, text, cartoon
active;CH-NW-001;CHE-00011-G-001;1;Nidwaldnerbrot;Kantonsbrote;3;Keine;Formen: Nach halber Garzeit tief einschneiden (senkrecht). Gibt breitovale Form.;Formen,Einschneiden;5 Min;CHE-00011-G-001-st3.jpg;Schweizer Brot;CHE-00011-G-001.jpg;Professional food photography, cutting deep vertical slit into dough loaf;blurry, text, cartoon;Professional food photography, Nidwaldnerbrot, oval loaf with wide regular split/crack on top, dark crust, rustic;blurry, text, cartoon
active;CH-NW-001;CHE-00011-G-001;1;Nidwaldnerbrot;Kantonsbrote;4;Wasser;Backen: Ca. 50 Min bei 230 Grad backen. Mit Wasser bestreichen.;Backen;50 Min;CHE-00011-G-001-st4.jpg;Schweizer Brot;CHE-00011-G-001.jpg;Professional food photography, baked bread coming out of oven, steam;blurry, text, cartoon;Professional food photography, Nidwaldnerbrot, oval loaf with wide regular split/crack on top, dark crust, rustic;blurry, text, cartoon
active;CH-SZ-001;CHE-00012-G-001;1;Schwyzer- und Zugerbrot;Kantonsbrote;1;1kg Ruchmehl, 7dl Wasser, 30g Hefe, 20g Salz;Mischen & Kneten: Mischen, Salz nach 5 Min. 10-15 Min kneten.;Kneten;20 Min;CHE-00012-G-001-st1.jpg;Schweizer Brot;CHE-00012-G-001.jpg;Professional food photography, kneading ruchmehl dough, tan color;blurry, text, cartoon;Professional food photography, Schwyzer Kopfbrot, oblong loaf with a "head" piece tucked underneath/side, dark crust, rustic;blurry, text, cartoon
active;CH-SZ-001;CHE-00012-G-001;1;Schwyzer- und Zugerbrot;Kantonsbrote;2;Keine;Gären: 40-50 Min ruhen lassen.;Gären;50 Min;CHE-00012-G-001-st2.jpg;Schweizer Brot;CHE-00012-G-001.jpg;Professional food photography, dough rising in bowl covered with cloth;blurry, text, cartoon;Professional food photography, Schwyzer Kopfbrot, oblong loaf with a "head" piece tucked underneath/side, dark crust, rustic;blurry, text, cartoon
active;CH-SZ-001;CHE-00012-G-001;1;Schwyzer- und Zugerbrot;Kantonsbrote;3;Keine;Formen: Leicht rund/länglich formen. 20 Min gehen lassen. Viertel abdrücken ("Kopf") und unter den Laib legen. Umdrehen.;Formen;25 Min;CHE-00012-G-001-st3.jpg;Schweizer Brot;CHE-00012-G-001.jpg;Professional food photography, baker shaping "Kopfbrot", pressing a small head piece of dough under the main loaf;blurry, text, cartoon;Professional food photography, Schwyzer Kopfbrot, oblong loaf with a "head" piece tucked underneath/side, dark crust, rustic;blurry, text, cartoon
active;CH-SZ-001;CHE-00012-G-001;1;Schwyzer- und Zugerbrot;Kantonsbrote;4;Wasser;Backen: 50 Min bei 230 Grad backen. Mit Wasser bestreichen.;Backen;50 Min;CHE-00012-G-001-st4.jpg;Schweizer Brot;CHE-00012-G-001.jpg;Professional food photography, finished bread with glossy crust, cooling;blurry, text, cartoon;Professional food photography, Schwyzer Kopfbrot, oblong loaf with a "head" piece tucked underneath/side, dark crust, rustic;blurry, text, cartoon
active;CH-SO-001;CHE-00013-G-001;1;Solothurnerbrot;Kantonsbrote;1;1kg Mehl, 7.0 dl Wasser, 35g Hefe, 20g Salz;Mischen & Kneten: Mischen, Salz nach 5 Min. 10-15 Min kneten.;Kneten;20 Min;CHE-00013-G-001-st1.jpg;Schweizer Brot;CHE-00013-G-001.jpg;Professional food photography, mixing dough ingredients, flour splash;blurry, text, cartoon;Professional food photography, Solothurnerbrot, rustic loaf with large lateral crack/lip (Kropf), floury crust, dark baked;blurry, text, cartoon
active;CH-SO-001;CHE-00013-G-001;1;Solothurnerbrot;Kantonsbrote;2;Keine;Gären: 50 Min ruhen (währenddessen zusammenlegen).;Gären,Falten;50 Min;CHE-00013-G-001-st2.jpg;Schweizer Brot;CHE-00013-G-001.jpg;Professional food photography, folding dough in bowl, strengthening gluten;blurry, text, cartoon;Professional food photography, Solothurnerbrot, rustic loaf with large lateral crack/lip (Kropf), floury crust, dark baked;blurry, text, cartoon
active;CH-SO-001;CHE-00013-G-001;1;Solothurnerbrot;Kantonsbrote;3;Mehl;Formen: Zwei Stücke formen, 10 Min gehen lassen. Leicht zusammenfalten, mit mehliger Seite nach oben aufs Blech.;Formen,Falten;15 Min;CHE-00013-G-001-st3.jpg;Schweizer Brot;CHE-00013-G-001.jpg;Professional food photography, folding dough loaf to create a lip/overlap, flour dusting;blurry, text, cartoon;Professional food photography, Solothurnerbrot, rustic loaf with large lateral crack/lip (Kropf), floury crust, dark baked;blurry, text, cartoon
active;CH-SO-001;CHE-00013-G-001;1;Solothurnerbrot;Kantonsbrote;4;Keine;Backen: Ohne einschneiden ca. 50 Min bei 230 Grad backen.;Backen;50 Min;CHE-00013-G-001-st4.jpg;Schweizer Brot;CHE-00013-G-001.jpg;Professional food photography, baking bread with natural crack opening, oven heat;blurry, text, cartoon;Professional food photography, Solothurnerbrot, rustic loaf with large lateral crack/lip (Kropf), floury crust, dark baked;blurry, text, cartoon
active;CH-GE-001;CHE-00014-G-001;1;Genferbrot;Kantonsbrote;1;1kg Halbweissmehl, 7dl Wasser, 30g Hefe, 20g Salz;Mischen & Kneten: Mischen, Salz nach 5 Min. 10-15 Min kneten.;Kneten;20 Min;CHE-00014-G-001-st1.jpg;Schweizer Brot;CHE-00014-G-001.jpg;Professional food photography, white dough kneading, smooth texture;blurry, text, cartoon;Professional food photography, Genferbrot, flat oval loaf with diamond pattern cut surface, flour dusted, rustic;blurry, text, cartoon
active;CH-GE-001;CHE-00014-G-001;1;Genferbrot;Kantonsbrote;2;Keine;Gären: 2 Stunden gehen lassen (währenddessen falten). 30 Min ruhen.;Gären,Falten;150 Min;CHE-00014-G-001-st2.jpg;Schweizer Brot;CHE-00014-G-001.jpg;Professional food photography, dough bulk fermentation in tub, bubbles;blurry, text, cartoon;Professional food photography, Genferbrot, flat oval loaf with diamond pattern cut surface, flour dusted, rustic;blurry, text, cartoon
active;CH-GE-001;CHE-00014-G-001;1;Genferbrot;Kantonsbrote;3;Mehl;Formen: Halbieren, zu zwei Brotlaiben formen. Flachdrücken, ausrollen. 30 Min gehen lassen. Rautenförmig einschneiden.;Formen,Rollen;35 Min;CHE-00014-G-001-st3.jpg;Schweizer Brot;CHE-00014-G-001.jpg;Professional food photography, scoring diamond pattern into flat dough loaf;blurry, text, cartoon;Professional food photography, Genferbrot, flat oval loaf with diamond pattern cut surface, flour dusted, rustic;blurry, text, cartoon
